id	molecularFormula	adduct	precursorFormula	NPC.pathway	NPC.pathway.Probability	NPC.superclass	NPC.superclass.Probability	NPC.class	NPC.class.Probability	ClassyFire.most.specific.class	ClassyFire.most.specific.class.Probability	ClassyFire.level.5	ClassyFire.level.5.Probability	ClassyFire.subclass	ClassyFire.subclass.Probability	ClassyFire.class	ClassyFire.class.Probability	ClassyFire.superclass	ClassyFire.superclass.probability	ClassyFire.all.classifications	compoundID
513_Rppos_root_FT_354.14505_4.862_RPPOS	C19H19N3O4	[M + H]+	C19H19N3O4	Amino acids and Peptides	0.929276705	Small peptides	0.921437263	Dipeptides	0.659258008	N-acyl-alpha amino acids	0.993076324	Amino acids and derivatives	0.999953151	"Amino acids, peptides, and analogues"	0.999953628	Carboxylic acids and derivatives	0.999977827	Organic acids and derivatives	0.999999046	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; N-acyl-alpha amino acids; Alpha amino acids; Benzenoids; Amines; Primary amines; Secondary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities"	FT_354.14505_4.862_RPPOS
514_Rppos_root_FT_114.09139_2.623_RPPOS	C6H11NO	[M + H]+	C6H11NO	Alkaloids	0.500225246	Lysine alkaloids	0.975511849	Piperidine alkaloids	0.716906011	Caprolactams	0.999238253			Caprolactams	0.999238253	Lactams	0.999542475	Organoheterocyclic compounds	0.996692419	Organic compounds; Organoheterocyclic compounds; Lactams; Caprolactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Azepanes; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_114.09139_2.623_RPPOS
515_Rppos_root_FT_226.10711_0.961_RPPOS	C11H15NO4	[M + H]+	C11H15NO4	Alkaloids	0.787044346	Peptide alkaloids	0.433511943	Simple amide alkaloids	0.571377337	1-hydroxy-2-unsubstituted benzenoids	0.811489284			1-hydroxy-2-unsubstituted benzenoids	0.811489284	Phenols	0.860069573	Benzenoids	0.999990106	Organic compounds; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	FT_226.10711_0.961_RPPOS
516_Rppos_root_FT_120.08078_1.497_RPPOS	C4H9NP	[M + H3N + H]+	C4H12N2P	Fatty acids	0.611685634	Fatty acyls	0.550501227	Phenylalanine-derived alkaloids	0.114889547	Organic cyanides	0.558516502			Organic cyanides	0.558516502	Organonitrogen compounds	0.996778905	Organic nitrogen compounds	0.999667525	Organic compounds; Organonitrogen compounds; Organophosphorus compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	FT_120.08078_1.497_RPPOS
517_Rppos_root_FT_188.07072_2.136_RPPOS	C11H9NO2	[M + H]+	C11H9NO2	Alkaloids	0.968261361	Tryptophan alkaloids	0.838913739	Simple indole alkaloids	0.88969326	Indoles	0.712587118			Indoles	0.712587118	Indoles and derivatives	0.650663614	Organoheterocyclic compounds	0.919022322	Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Aryl ketones; Aryl alkyl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_188.07072_2.136_RPPOS
518_Rppos_root_FT_274.27415_8.209_RPPOS	C16H35NO2	[M + H]+	C16H35NO2	Fatty acids	0.951294065	Fatty acyls	0.894298136	Fatty alcohols	0.88594991	"1,2-aminoalcohols"	0.975620449	Alkanolamines	0.999545276	Amines	0.999998808	Organonitrogen compounds	0.999998808	Organic nitrogen compounds	0.999966979	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_274.27415_8.209_RPPOS
519_Rppos_root_FT_146.09226_0.966_RPPOS	C5H11N3O2	[M + H]+	C5H11N3O2	Amino acids and Peptides	0.946213901	Small peptides	0.950928152	Aminoacids	0.889944017	Gamma amino acids and derivatives	0.974574685	Amino acids and derivatives	0.795242369	"Amino acids, peptides, and analogues"	0.788761139	Carboxylic acids and derivatives	0.99869436	Organic acids and derivatives	0.999825776	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Straight chain fatty acids; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Gamma amino acids and derivatives; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_146.09226_0.966_RPPOS
521_Rppos_root_FT_106.04982_0.965_RPPOS	C3H7NO3	[M + H]+	C3H7NO3	Amino acids and Peptides	0.966149688	Small peptides	0.984576344	Aminoacids	0.974766314	Alpha amino acids	0.696368694	Amino acids and derivatives	0.976935923	"Amino acids, peptides, and analogues"	0.977099359	Carboxylic acids and derivatives	0.998682916	Organic acids and derivatives	0.999322176	"Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_106.04982_0.965_RPPOS
523_Rppos_root_FT_130.08621_0.913_RPPOS	C6H11NO2	[M + H]+	C6H11NO2	Amino acids and Peptides	0.906052947	Small peptides	0.893364131	Aminoacids	0.788006127	Amino acids and derivatives	0.694120467	Amino acids and derivatives	0.694120467	"Amino acids, peptides, and analogues"	0.69884336	Carboxylic acids and derivatives	0.974497378	Organic acids and derivatives	0.983427048	"Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_130.08621_0.913_RPPOS
524_Rppos_root_FT_230.24798_8.249_RPPOS	C14H31NO	[M + H]+	C14H31NO	Fatty acids	0.961188555	Sphingolipids	0.494878322	Sphingoid bases	0.654683828	"1,2-aminoalcohols"	0.845007062	Alkanolamines	0.972843647	Amines	0.999970317	Organonitrogen compounds	0.999997735	Organic nitrogen compounds	0.999982238	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_230.24798_8.249_RPPOS
525_Rppos_root_FT_137.04572_1.035_RPPOS	C5H4N4O	[M + H]+	C5H4N4O	Alkaloids	0.996162295	Pseudoalkaloids	0.660289764	Purine alkaloids	0.616441309	6-oxopurines	0.655293882	Purinones	0.882081032	Purines and purine derivatives	0.904866099	Imidazopyrimidines	0.977146268	Organoheterocyclic compounds	0.999999762	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Pyrazolopyrimidines; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_137.04572_1.035_RPPOS
526_Rppos_root_FT_182.08113_1.285_RPPOS	C5H11NO3P	[M + H3N + H]+	C5H14N2O3P	Amino acids and Peptides	0.69462049	Small peptides	0.758638978	Aminoacids	0.546957016	Carboxylic acid derivatives	0.563689113			Carboxylic acid derivatives	0.563689113	Carboxylic acids and derivatives	0.887499332	Organic acids and derivatives	0.749055028	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_182.08113_1.285_RPPOS
527_Rppos_root_FT_165.05455_1.024_RPPOS	C9H8O3	[M + H]+	C9H8O3	Polyketides	0.839314938	Cyclic polyketides	0.597911775	Cinnamic acids and derivatives	0.267662525	1-hydroxy-2-unsubstituted benzenoids	0.667611778			1-hydroxy-2-unsubstituted benzenoids	0.667611778	Phenols	0.676308155	Benzenoids	0.799889088	Organic compounds; Ketones; Phenols; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_165.05455_1.024_RPPOS
528_Rppos_root_FT_137.04565_1.284_RPPOS	C5H4N4O	[M + H]+	C5H4N4O	Alkaloids	0.995012343	Pseudoalkaloids	0.631279349	Purine alkaloids	0.614226878	Purinones	0.760435402	Purinones	0.760435402	Purines and purine derivatives	0.742254853	Imidazopyrimidines	0.932826579	Organoheterocyclic compounds	0.999999881	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pyrazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Pyrazolopyrimidines; Organooxygen compounds; Azoles; Purinones; Diazines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_137.04565_1.284_RPPOS
529_Rppos_root_FT_133.06064_0.965_RPPOS	C4H5NO3	[M + H3N + H]+	C4H8N2O3	Amino acids and Peptides	0.98360014	Small peptides	0.980889022	Aminoacids	0.888475955	Alpha amino acids and derivatives	0.995611906	Amino acids and derivatives	0.996673346	"Amino acids, peptides, and analogues"	0.996577084	Carboxylic acids and derivatives	0.999978423	Organic acids and derivatives	0.999989152	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_133.06064_0.965_RPPOS
530_Rppos_root_FT_319.25891_0.996_RPPOS	C16H34N2O4	[M + H]+	C16H34N2O4	Amino acids and Peptides	0.965383828	Small peptides	0.994179249	Dipeptides	0.997431338	Dipeptides	0.972158372	Peptides	0.882401407	"Amino acids, peptides, and analogues"	0.999843359	Carboxylic acids and derivatives	0.999990702	Organic acids and derivatives	0.999999881	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Alpha amino acid esters; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Dialkylamines; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Pyrrolidine carboxylic acids; Amines; Secondary amines; N-acylpyrrolidines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_319.25891_0.996_RPPOS
531_Rppos_root_FT_202.18005_1.001_RPPOS	C11H23NO2	[M + H]+	C11H23NO2	Alkaloids	0.861700892	Fatty amides	0.306556702	Wax monoesters	0.248662949	Amino acids and derivatives	0.649447799	Amino acids and derivatives	0.649447799	"Amino acids, peptides, and analogues"	0.655767977	Carboxylic acids and derivatives	0.948741555	Organic acids and derivatives	0.983928561	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_202.18005_1.001_RPPOS
532_Rppos_root_FT_652.3546_5.611_RPPOS	C30H53NO14	[M + H]+	C30H53NO14	Fatty acids	0.148408249	Fatty acyl glycosides	0.12475951	Open-chain polyketides	0.061691929	Saccharolipids	0.999868393					Saccharolipids	0.999868393	Lipids and lipid-like molecules	0.998298705	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Long-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_652.3546_5.611_RPPOS
533_Rppos_root_FT_478.29343_10.328_RPPOS	C23H44NO7P	[M + H]+	C23H44NO7P	Fatty acids	0.999245286	Glycerophospholipids	0.999511361	Glycerophosphoethanolamines	0.996893048	Amino acids and derivatives	0.958297551	Amino acids and derivatives	0.958297551	"Amino acids, peptides, and analogues"	0.959553659	Carboxylic acids and derivatives	0.999599159	Organic acids and derivatives	0.999995947	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_478.29343_10.328_RPPOS
534_Rppos_root_FT_189.1233_1.288_RPPOS	C8H16N2O3	[M + H]+	C8H16N2O3	Amino acids and Peptides	0.999852657	Small peptides	0.999377728	Dipeptides	0.999866605	Dipeptides	0.999949813	Peptides	0.998328984	"Amino acids, peptides, and analogues"	0.999987721	Carboxylic acids and derivatives	0.999999046	Organic acids and derivatives	1	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_189.1233_1.288_RPPOS
535_Rppos_root_FT_508.31156_5.226_RPPOS	C24H45NO10	[M + H]+	C24H45NO10	Fatty acids	0.703668892	Sphingolipids	0.744962633	Neutral glycosphingolipids	0.143058211	Alkyl glycosides	0.998347878	Alkyl glycosides	0.998347878	Fatty acyl glycosides	0.997586131	Fatty Acyls	0.978231251	Lipids and lipid-like molecules	0.986652017	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_508.31156_5.226_RPPOS
536_Rppos_root_FT_185.00817_1.186_RPPOS	C7H4O6	[M + H]+	C7H4O6	Polyketides	0.617898524	Cyclic polyketides	0.267912716	4-pyrone derivatives	0.875095248	Pyranones and derivatives	0.995782614			Pyranones and derivatives	0.995782614	Pyrans	0.998449564	Organoheterocyclic compounds	0.999262393	Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_185.00817_1.186_RPPOS
537_Rppos_root_FT_375.14419_4.969_RPPOS	C20H22O7	[M + H]+	C20H22O7	Shikimates and Phenylpropanoids	0.99964416	Lignans	0.996442616	Dibenzylbutyrolactone lignans	0.937303126	Dibenzylbutyrolactone lignans	0.736196756	"9,9'-epoxylignans"	0.951812387	Tetrahydrofuran lignans	0.932083905	Furanoid lignans	0.990598977	"Lignans, neolignans and related compounds"	0.988690317	"Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Lignans, neolignans and related compounds; Lignan lactones; Tetrahydrofuran lignans; Dibenzylbutyrolactone lignans; Carbonyl compounds; Oxolanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; 9,9'-epoxylignans; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	FT_375.14419_4.969_RPPOS
538_Rppos_root_FT_174.08722_1.004_RPPOS	C6H11N3O3	[M + H]+	C6H11N3O3	Amino acids and Peptides	0.999581277	Small peptides	0.999498129	Aminoacids	0.983579218	Alpha amino acids and derivatives	0.999915957	Amino acids and derivatives	0.999971628	"Amino acids, peptides, and analogues"	0.999972343	Carboxylic acids and derivatives	0.999997139	Organic acids and derivatives	0.999997377	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_174.08722_1.004_RPPOS
539_Rppos_root_FT_148.06018_0.974_RPPOS	C5H9NO4	[M + H]+	C5H9NO4	Amino acids and Peptides	0.974426389	Small peptides	0.996874213	Aminoacids	0.98135078	Alpha amino acids	0.91418457	Amino acids and derivatives	0.99922812	"Amino acids, peptides, and analogues"	0.999219179	Carboxylic acids and derivatives	0.999998927	Organic acids and derivatives	0.999999881	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_148.06018_0.974_RPPOS
541_Rppos_root_FT_86.09644_1.29_RPPOS	C5H11N	[M + H]+	C5H11N	Alkaloids	0.521701634	Pseudoalkaloids	0.292955846	Acetate-derived alkaloids	0.584343195	Dialkylamines	0.912694812	Secondary amines	0.830577791	Amines	0.989555776	Organonitrogen compounds	0.999973059	Organic nitrogen compounds	0.999998093	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Dialkylamines; Amines; Secondary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	FT_86.09644_1.29_RPPOS
542_Rppos_root_FT_86.09645_1.039_RPPOS	C5H11N	[M + H]+	C5H11N	Alkaloids	0.521701634	Pseudoalkaloids	0.292955965	Acetate-derived alkaloids	0.584343374	Dialkylamines	0.912694871	Secondary amines	0.830578208	Amines	0.989555776	Organonitrogen compounds	0.999973059	Organic nitrogen compounds	0.999998093	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Dialkylamines; Amines; Secondary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	FT_86.09645_1.039_RPPOS
544_Rppos_root_FT_325.11272_0.993_RPPOS	C13H16N4O6	[M + H]+	C13H16N4O6	Carbohydrates	0.852021456	Nucleosides	0.50889343	Aminosugars	0.519530058	Alpha amino acids and derivatives	0.647915125	Amino acids and derivatives	0.643435121	"Amino acids, peptides, and analogues"	0.638896048	Carboxylic acids and derivatives	0.841995716	Organic acids and derivatives	0.982494891	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Aldehydes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosylamines; Acetamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_325.11272_0.993_RPPOS
545_Rppos_root_FT_125.03786_0.828_RPPOS	C2H8N2O2S	[M + H]+	C2H8N2O2S	Amino acids and Peptides	0.945060432	Small peptides	0.995250225	Aminoacids	0.975962222	Monoalkylamines	0.931135058	Primary amines	0.857922435	Amines	0.853562295	Organonitrogen compounds	0.985890031	Organic nitrogen compounds	0.999999523	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Monoalkylamines; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_125.03786_0.828_RPPOS
546_Rppos_root_FT_221.04201_0.956_RPPOS	C7H12N2O2S2	[M + H]+	C7H12N2O2S2	Amino acids and Peptides	0.916838169	Small peptides	0.94342345	Aminoacids	0.696667671	Dithiocarbamic acid esters	0.757743716			Dithiocarbamic acid esters	0.757743716	Dithiocarbamic acids and derivatives	0.746216655	Organic acids and derivatives	0.53491801	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amines; Sulfenyl compounds; Dithiocarbamic acids and derivatives; Dithiocarbamic acid esters; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_221.04201_0.956_RPPOS
548_Rppos_root_FT_189.12327_1.012_RPPOS	C8H16N2O3	[M + H]+	C8H16N2O3	Amino acids and Peptides	0.954108417	Small peptides	0.964773178	Dipeptides	0.649622858	N-acyl-alpha amino acids	0.657322526	Amino acids and derivatives	0.991846025	"Amino acids, peptides, and analogues"	0.991268158	Carboxylic acids and derivatives	0.999961019	Organic acids and derivatives	0.999999523	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_189.12327_1.012_RPPOS
